address,authority,latitude,longitude
13058 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02951662,31.0957742
12954 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02980632,31.09328373
13034 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03053894,31.09565008
32320 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02755592,31.09388681
13039 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03006249,31.09566244
12905 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02802492,31.09296411
12896 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02840017,31.09279094
13027 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03042547,31.09481132
32281 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02696674,31.09451558
12852 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02881459,31.09364761
32348 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02796376,31.09496408
12815 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02923231,31.0946139
12924 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0288796,31.09243986
13766,CHITUNGWIZA MUNICIPALITY,-18.03182919,31.09642967
13769,CHITUNGWIZA MUNICIPALITY,-18.03182659,31.09673707
13810 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03115461,31.0971672
13697,CHITUNGWIZA MUNICIPALITY,-18.03117343,31.09835534
13799,CHITUNGWIZA MUNICIPALITY,-18.0311603,31.09614511
13726,CHITUNGWIZA MUNICIPALITY,-18.03127202,31.0978494
13694,CHITUNGWIZA MUNICIPALITY,-18.03144167,31.09834734
13804 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03115651,31.09661621
13016 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0302722,31.0942756
12850 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02870893,31.09381274
12965 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02970964,31.0939432
12865 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02830695,31.09357414
13025 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03042036,31.09461425
32341 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02789378,31.09490527
12976 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03006436,31.09384473
12974 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03019915,31.09369181
12883 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02814446,31.09356791
13047 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02930016,31.09553832
12872 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02872783,31.09306476
13066 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03027601,31.09575832
12949 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02938479,31.09351623
13018 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03014593,31.09412013
12984 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02978008,31.09460522
12892 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02816593,31.09308666
13063 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02997072,31.09577596
32313 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02805251,31.09432453
12895 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0283389,31.09287371
12832 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02894963,31.09424516
NULL,CHITUNGWIZA MUNICIPALITY,-18.02926369,31.0956142
12955 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02986775,31.09323652
32284 UNIT N EXTENSION,CHITUNGWIZA MUNICIPALITY,-18.0271904,31.0948405
32272 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0274,31.09506
32135,CHITUNGWIZA MUNICIPALITY,-18.0262356,31.0943915
12952 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02966922,31.09337944
13052 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02918546,31.09556421
12867 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0284385,31.0934265
13513,CHITUNGWIZA MUNICIPALITY,-18.03024414,31.09859453
12937 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02943458,31.09292606
13011 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03035248,31.0948011
12881 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02826117,31.09342184
32339 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02811086,31.09508999
12864 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02824958,31.09364901
13512 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03018767,31.0986176
32404 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02697991,31.09403029
13003 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02992478,31.09459601
32340 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02803826,31.09502381
12993 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02945263,31.09526668
32286 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02736195,31.09483786
12962 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02965574,31.09357154
NULL,CHITUNGWIZA MUNICIPALITY,-18.02964015,31.09577126
13001 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02978538,31.09473395
12886 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02782383,31.09352217
13049 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02917663,31.09545774
12973 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03028925,31.0936128
12951 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02955114,31.09342043
12861 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02841471,31.09404609
12900 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02835251,31.09256137
12826 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02928059,31.09440189
12931 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02950173,31.09251897
13008 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03034737,31.09508064
13004 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03002884,31.09451011
12846 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02849343,31.09408423
12904 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02808165,31.09288574
13065 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03016072,31.09575832
13031 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0304189,31.09518063
13044 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02964191,31.09568538
12981 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03001643,31.09435307
12825 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02934916,31.09434591
NULL,CHITUNGWIZA MUNICIPALITY,-18.03052541,31.09574773
NULL,CHITUNGWIZA MUNICIPALITY,-18.02939395,31.09426755
13050 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02911546,31.09537774
12964 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02948846,31.09364637
13048 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02926484,31.0954565
12849 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02865995,31.09388621
12840 UNIT H,CHITUNGWIZA MUNICIPALITY,-18.02905179,31.09397227
12859 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02853086,31.09389565
12888 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02794003,31.09338518
30009 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02885493,31.09506224
30007 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02874327,31.09521247
12978 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0299072,31.09389122
13067 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03034953,31.09575714
NULL,CHITUNGWIZA MUNICIPALITY,-18.02973641,31.09469371
32289 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0276716,31.0949991
32346,CHITUNGWIZA MUNICIPALITY,-18.0275033,31.094685
32350,CHITUNGWIZA MUNICIPALITY,-18.027265,31.0944983
12972 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03019246,31.09353116
12941 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0297586,31.09285297
12894 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02827685,31.09294382
12834 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02905039,31.09412201
13026 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03040576,31.09469965
12821 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02958357,31.09418498
13019 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0302306,31.09405445
13037 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03026954,31.09565479
32519 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02661695,31.09419633
12909 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02779234,31.09325518
12939 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02962009,31.09283652
30013 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02888162,31.09477066
12970 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03005886,31.09368452
12875 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02859871,31.0929724
12977 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02998053,31.0938398
12998 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02962335,31.09495072
13721 UNIT M,CHITUNGWIZA MUNICIPALITY,-18.03172444,31.09786006
13787,CHITUNGWIZA MUNICIPALITY,-18.03134116,31.09611731
13759 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03192375,31.09680725
NULL,CHITUNGWIZA MUNICIPALITY,-18.03182772,31.0965194
12961 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02971028,31.09347111
13023 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03043423,31.09439456
12822 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02946091,31.0940874
13056 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02939486,31.09574714
12996 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02949927,31.09511348
12999 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02969953,31.09492462
32295 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02805644,31.09544958
32305 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02863346,31.09500015
13000 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02976079,31.09485166
12856 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02870334,31.09370009
32331 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02831603,31.09496012
12936 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02940632,31.09300602
12845 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02876771,31.09434801
13730,CHITUNGWIZA MUNICIPALITY,-18.03155459,31.09776178
13771,CHITUNGWIZA MUNICIPALITY,-18.03182332,31.09690755
13773 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03134596,31.09748297
13691 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0317161,31.09838553
13811 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03120408,31.09726213
13732 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03173856,31.09776793
13725,CHITUNGWIZA MUNICIPALITY,-18.03136115,31.09787459
13813 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0311644,31.09746338
32132,CHITUNGWIZA MUNICIPALITY,-18.0265084,31.0946204
32397 UNIT N EXTENSION,CHITUNGWIZA MUNICIPALITY,-18.027155,31.0943483
32291 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0276971,31.095279
13030 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0304189,31.0950945
12880 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02831721,31.09334728
13064 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03008837,31.09575008
30010 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02891194,31.09499266
12899 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02845357,31.09250163
32308 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02839819,31.09463489
30021 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02832564,31.09427971
13068 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03042659,31.09576949
30016 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02867958,31.09459274
13057,CHITUNGWIZA MUNICIPALITY,-18.02945074,31.09576655
12980 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02975053,31.09400919
12839 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02912316,31.0939107
12943 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02961951,31.09302317
12935 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0293165,31.09306876
13005 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03033132,31.0953558
13002 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02985107,31.09467045
32310 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02825563,31.09450684
32345 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.027619,31.09466394
13055 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02932663,31.09568244
12979 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02982494,31.09397293
12929 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0293413,31.09262109
13036 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03036777,31.09567067
12945 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02943858,31.09308824
13007 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03033424,31.09518428
12919 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02911749,31.09275358
12897 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02847838,31.0927158
13783,CHITUNGWIZA MUNICIPALITY,-18.0313517,31.09650531
13808 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03115398,31.09698659
13702 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0315329,31.09819899
13789,CHITUNGWIZA MUNICIPALITY,-18.03133162,31.09594485
13692 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03161831,31.09834371
13768,CHITUNGWIZA MUNICIPALITY,-18.03181669,31.09664223
13791,CHITUNGWIZA MUNICIPALITY,-18.03136093,31.09578125
13778 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03133976,31.09700019
13780,CHITUNGWIZA MUNICIPALITY,-18.03134485,31.09680032
13734,CHITUNGWIZA MUNICIPALITY,-18.03192404,31.09775106
13784 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03139407,31.0964293
13765 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03177926,31.0963344
13704 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03171653,31.09819784
13661,CHITUNGWIZA MUNICIPALITY,-18.03134353,31.09863084
13682 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03180198,31.09863783
13733 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03182957,31.09776507
13758,CHITUNGWIZA MUNICIPALITY,-18.03191206,31.09690201
12762 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0319235,31.0965227
13800 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03116282,31.09624173
32327 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02762329,31.0943667
32392,CHITUNGWIZA MUNICIPALITY,-18.0273351,31.0939216
13477 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02983575,31.09897684
13714 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03235704,31.09785909
13681 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03176319,31.09871745
13736 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03210698,31.09775463
13572 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03135748,31.10013432
13739 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03236588,31.09772057
13713 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03247039,31.09785037
13576 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03125568,31.09993882
13621 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03239583,31.09958386
13567 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03183992,31.10009027
13676,CHITUNGWIZA MUNICIPALITY,-18.03181369,31.09919622
13744 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03210834,31.0973401
13660,CHITUNGWIZA MUNICIPALITY,-18.03135423,31.09871984
13582 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03182298,31.09990303
13613 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03240678,31.09881079
13577 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03134795,31.09993493
13718 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03199617,31.09791047
13764 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03196408,31.09633842
13763 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0319384,31.09641835
13655,CHITUNGWIZA MUNICIPALITY,-18.03134402,31.09919512
13654,CHITUNGWIZA MUNICIPALITY,-18.03135569,31.09928525
13717,CHITUNGWIZA MUNICIPALITY,-18.03207029,31.0978494
13600,CHITUNGWIZA MUNICIPALITY,-18.03272606,31.09919154
13683,CHITUNGWIZA MUNICIPALITY,-18.03245064,31.09834516
13601,CHITUNGWIZA MUNICIPALITY,-18.03264245,31.09919226
13669 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03142061,31.09928213
13671 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03145966,31.0995034
13602,CHITUNGWIZA MUNICIPALITY,-18.03281897,31.09919869
13591 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0327311,31.09960973
13590 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03264221,31.09961715
13592 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03282292,31.09961616
13603 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03294521,31.09912317
13593 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03291747,31.09962312
13605,CHITUNGWIZA MUNICIPALITY,-18.03264041,31.09872181
13587 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03228196,31.09985487
13711,CHITUNGWIZA MUNICIPALITY,-18.03235865,31.09815639
13609 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0327326,31.09866491
13599,CHITUNGWIZA MUNICIPALITY,-18.03264031,31.09927301
13646 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03171475,31.09962396
13740,CHITUNGWIZA MUNICIPALITY,-18.0322792,31.09776749
13743,CHITUNGWIZA MUNICIPALITY,-18.03217213,31.09735443
13663,CHITUNGWIZA MUNICIPALITY,-18.03142713,31.09873043
13647 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03162199,31.09962914
13611 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0323993,31.09862066
13588 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03237371,31.09984526
13659,CHITUNGWIZA MUNICIPALITY,-18.0313531,31.09880475
13688 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03198977,31.0983408
13753,CHITUNGWIZA MUNICIPALITY,-18.03208381,31.09723857
13636 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03194505,31.0989083
13708 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03208623,31.09819603
13755 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0322784,31.09720151
13668,CHITUNGWIZA MUNICIPALITY,-18.03142321,31.09919622
13566 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03193201,31.10008089
13561 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03239065,31.10003281
13685,CHITUNGWIZA MUNICIPALITY,-18.03226382,31.09833862
NULL,CHITUNGWIZA MUNICIPALITY,-18.03202306,31.09735443
13614 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0324065,31.09890532
13615 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03240607,31.09899876
NULL,CHITUNGWIZA MUNICIPALITY,-18.03181109,31.09881095
13642 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03194469,31.09947638
13589 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0324614,31.09984127
13616 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03240591,31.09909429
13620 N,CHITUNGWIZA MUNICIPALITY,-18.0322754,31.09946
13622 N,CHITUNGWIZA MUNICIPALITY,-18.0321251,31.0994443
13628 N,CHITUNGWIZA MUNICIPALITY,-18.0321082,31.0990113
13630 N,CHITUNGWIZA MUNICIPALITY,-18.0321352,31.0988117
13627 N,CHITUNGWIZA MUNICIPALITY,-18.0320985,31.0990455
13612 N,CHITUNGWIZA MUNICIPALITY,-18.0323172,31.098649
13715 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03227354,31.09790913
13665,CHITUNGWIZA MUNICIPALITY,-18.0314167,31.09891377
13658,CHITUNGWIZA MUNICIPALITY,-18.03135115,31.09890331
13679,CHITUNGWIZA MUNICIPALITY,-18.03180458,31.09890596
13672 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03163667,31.09948778
13625 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.032224,31.09928489
13585 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03209925,31.09987394
13584 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03200731,31.09988381
13639 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03194504,31.09919229
13641 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0319452,31.09938105
13716,CHITUNGWIZA MUNICIPALITY,-18.03220495,31.09785618
13687 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03208571,31.09838375
13653,CHITUNGWIZA MUNICIPALITY,-18.03134856,31.09938706
13684,CHITUNGWIZA MUNICIPALITY,-18.03235541,31.09834226
13644 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03189929,31.09961398
13667 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03142842,31.09910251
13673 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03169394,31.09949299
13674 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03180718,31.09937194
13686,CHITUNGWIZA MUNICIPALITY,-18.03217804,31.09833789
NULL,CHITUNGWIZA MUNICIPALITY,-18.03142321,31.09900489
NULL,CHITUNGWIZA MUNICIPALITY,-18.0314154,31.09940838
NULL,CHITUNGWIZA MUNICIPALITY,-18.03263894,31.09881477
13618 N,CHITUNGWIZA MUNICIPALITY,-18.0323933,31.0992753
13516,CHITUNGWIZA MUNICIPALITY,-18.03039057,31.0988031
13468 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03016822,31.09979186
13495,CHITUNGWIZA MUNICIPALITY,-18.03023997,31.10019862
13486 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03015673,31.0995053
13471,CHITUNGWIZA MUNICIPALITY,-18.03007342,31.09952182
NULL,CHITUNGWIZA MUNICIPALITY,-18.03045235,31.09896298
13484 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03007988,31.09931857
NULL,CHITUNGWIZA MUNICIPALITY,-18.03042301,31.10020884
13483,CHITUNGWIZA MUNICIPALITY,-18.03005762,31.09922592
13496,CHITUNGWIZA MUNICIPALITY,-18.03030888,31.10015716
13474 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02997287,31.09927188
13488 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03026333,31.099666
13487 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03018689,31.09957712
13511,CHITUNGWIZA MUNICIPALITY,-18.03021534,31.09869119
13508 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03032773,31.09903184
13472,CHITUNGWIZA MUNICIPALITY,-18.03003391,31.09943276
13502 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0306045,31.09951838
13490 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03028672,31.09986799
13485 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03012153,31.09940762
13515,CHITUNGWIZA MUNICIPALITY,-18.03034043,31.09872498
13492,CHITUNGWIZA MUNICIPALITY,-18.03051991,31.10017547
13473,CHITUNGWIZA MUNICIPALITY,-18.03002386,31.09935089
13470 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03010502,31.09961877
13504 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03050029,31.09936177
13507 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03036578,31.09911514
13498,CHITUNGWIZA MUNICIPALITY,-18.03048546,31.10009472
13467,CHITUNGWIZA MUNICIPALITY,-18.03020413,31.09987876
13509,CHITUNGWIZA MUNICIPALITY,-18.03033839,31.09891845
13475,CHITUNGWIZA MUNICIPALITY,-18.02994055,31.09918283
13499 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0305738,31.09999456
13510,CHITUNGWIZA MUNICIPALITY,-18.0302695,31.09879069
13497,CHITUNGWIZA MUNICIPALITY,-18.03039609,31.10014209
13478,CHITUNGWIZA MUNICIPALITY,-18.02981486,31.09890632
NULL,CHITUNGWIZA MUNICIPALITY,-18.02990105,31.09907653
13710 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0322721,31.09819475
13596 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03291667,31.09931053
13656,CHITUNGWIZA MUNICIPALITY,-18.03135569,31.09909396
13779,CHITUNGWIZA MUNICIPALITY,-18.03135434,31.09689442
13696 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03126212,31.09834153
13580 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03163906,31.09992052
13594 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.033031,31.09959376
13805 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0311603,31.09670905
13690,CHITUNGWIZA MUNICIPALITY,-18.03180949,31.09834516
13579 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0315401,31.09992926
13742 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03227777,31.09738864
13788 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03136161,31.09604267
NULL,CHITUNGWIZA MUNICIPALITY,-18.03180588,31.09928864
13645 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03180696,31.09961899
13785 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03134252,31.09634363
13662 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03142422,31.09863593
NULL,CHITUNGWIZA MUNICIPALITY,-18.03172846,31.09717619
13749 2044 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03172679,31.09720835
12975 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03013231,31.09375242
12918 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02902721,31.09282218
30018 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02853182,31.09446337
32306 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02854359,31.09476216
30029 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02782319,31.09384464
13062 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0298872,31.09577537
32312 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02812258,31.09438853
12944 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02953345,31.09304018
12971 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03010984,31.09358129
12844 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0288006,31.09427944
13060 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02973073,31.09575655
12958 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02993598,31.09329585
12930 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02942526,31.09257204
